date,delay,distance,origin,destination
1211555,42,611,BWI,MDW
1211555,80,677,LAX,ABQ
1211557,12,283,BDL,BWI
1211557,8,223,LAS,BUR
1211558,23,197,TPA,FLL
1211558,7,223,BUR,LAS
1211559,3,303,MSY,HOU
1211559,7,251,STL,MDW
1211600,0,239,HOU,DAL
1211600,15,371,OAK,SNA
1211600,18,347,PHX,ELP
1211600,28,162,IND,MDW
1211602,18,588,BNA,BWI
1211602,59,587,TPA,RDU
1211604,16,236,LAS,LAX
1211605,0,318,JAX,FLL
1211605,0,580,ABQ,DAL
1211605,1,337,OAK,LAX
1211605,2,276,HRL,HOU
1211605,25,417,SJC,SAN
1211608,15,543,PDX,OAK
1211609,25,328,BWI,PVD
1211610,0,405,MCI,MDW
1211610,10,479,PDX,SMF
1211610,14,271,MDW,SDF
1211610,3,616,MCO,BNA
1211610,5,361,OAK,ONT
1211610,5,446,OAK,SAN
1211610,5,611,MDW,BWI
1211614,12,451,LAX,TUS
1211615,0,419,OKC,HOU
1211615,0,480,SMF,SAN
1211615,13,289,ABQ,LBB
1211615,14,487,CLE,STL
1211616,6,443,RDU,BNA
1211617,22,370,PHX,LAX
1211620,0,197,TPA,FLL
1211620,12,507,SLC,PHX
1211620,31,907,PVD,BNA
1211620,45,220,ISP,BWI
1211620,5,236,LAS,LAX
1211620,5,256,LAS,PHX
1211620,6,187,CRP,HOU
1211620,6,237,MCI,STL
1211620,8,229,DTW,MDW
1211620,9,1140,LAS,MCI
1211621,4,148,HOU,AUS
1211622,0,345,RNO,LAS
1211622,25,446,SAN,OAK
1211622,32,318,FLL,JAX
1211623,3,389,SMF,ONT
1211623,35,229,MDW,DTW
1211624,17,341,AUS,LBB
1211624,41,377,MHT,BWI
1211625,0,1999,PHX,BWI
1211625,10,308,SJC,LAX
1211625,2,487,TPA,MSY
1211625,21,197,ONT,LAS
1211625,30,590,SLC,LAX
1211625,4,296,DAL,LIT
1211625,8,192,SAT,HOU
1211626,22,833,PHX,OKC
1211627,20,287,BOI,GEG
1211627,24,1448,PHX,BNA
1211627,7,296,SJC,BUR
1211629,6,872,PHX,AUS
1211630,0,296,BUR,SJC
1211630,10,358,SMF,BUR
1211630,2,386,SJC,LAS
1211630,3,337,OAK,LAX
1211630,41,590,LAX,SLC
1211630,44,507,PHX,SLC
1211630,5,239,DAL,HOU
1211632,23,319,MAF,DAL
1211632,40,189,AUS,DAL
1211635,0,423,MDW,OMA
1211635,77,281,BWI,BUF
1211636,11,188,RNO,SJC
1211636,17,345,LAS,RNO
1211636,37,325,PHX,ONT
1211637,2,180,OAK,RNO
1211637,9,304,PHX,SAN
1211638,49,471,BNA,MSY
1211640,41,258,LAS,SAN
1211642,12,437,DAL,MSY
1211642,14,570,MDW,BHM
1211643,5,405,MDW,MCI
1211643,5,550,MCO,MSY
1211643,8,1072,MCO,MCI
1211643,9,288,ALB,BWI
1211643,9,630,PDX,SLC
1211644,14,344,BOI,PDX
1211644,9,308,LAX,SJC
1211645,17,321,MSY,BHM
1211645,3,324,DAL,AMA
1211645,33,1020,HOU,PHX
1211645,5,324,AMA,DAL
1211646,25,328,ABQ,PHX
1211646,84,588,BWI,BNA
1211647,48,338,CMH,BNA
1211648,0,1552,MCO,ABQ
1211648,20,287,GEG,BOI
1211648,26,564,SEA,RNO
1211648,6,325,BUR,OAK
1211650,25,883,PBI,BWI
1211650,3,441,HOU,MAF
1211650,31,989,MCO,MDW
1211650,35,351,TUL,STL
1211650,39,377,BWI,MHT
1211650,49,534,MCO,RDU
1211650,72,520,BOI,LAS
1211652,46,925,BWI,FLL
1211655,10,647,PHX,SMF
1211655,18,236,LAS,LAX
1211658,2,1210,LAX,SAT
1211658,8,181,OKC,DAL
1211659,29,803,ISP,BNA
1211700,0,148,AUS,HOU
1211700,3,762,PDX,LAS
1211700,5,443,BNA,RDU
1211702,27,361,ONT,OAK
1211702,8,446,OAK,SAN
1211704,12,937,MDW,HOU
1211704,94,255,BWI,RDU
1211705,0,237,MCI,STL
1211705,0,308,SJC,LAX
1211705,133,1073,MCO,PVD
1211705,3,239,HOU,DAL
1211706,33,284,CMH,MDW
1211708,1,192,SAT,HOU
1211708,14,325,OAK,BUR
1211710,0,550,MSY,MCO
1211710,10,628,SAN,ABQ
1211710,14,480,SMF,SAN
1211710,4,217,IAH,DAL
1211710,4,303,MSY,HOU
1211710,5,148,HOU,AUS
1211710,5,307,MDW,CLE
1211710,6,495,SDF,BWI
1211710,8,192,HOU,SAT
1211712,3,370,LAX,PHX
1211713,5,237,STL,MCI
1211714,14,1797,BNA,LAX
1211714,2,647,SMF,PHX
1211714,22,197,FLL,TPA
1211714,35,1624,SDF,LAS
1211715,0,718,ABQ,MCI
1211715,4,224,GEG,SEA
1211715,40,737,BWI,STL
1211715,5,670,BNA,HOU
1211715,50,451,TUS,LAX
1211716,3,359,HOU,JAN
1211716,4,337,LAX,OAK
1211716,7,417,SAN,SJC
1211717,20,447,SFO,SAN
1211718,0,457,BNA,DTW
1211720,0,291,BOI,SLC
1211720,0,319,MAF,DAL
1211720,13,677,ELP,HOU
1211720,18,511,BOI,OAK
1211720,40,342,SJC,SNA
1211720,44,220,BWI,ISP
1211720,5,697,SEA,SJC
1211720,64,337,LAX,OAK
1211721,12,295,ELP,LBB
1211722,17,258,SAN,LAS
1211723,20,377,MHT,BWI
1211724,3,1099,LAS,OMA
1211724,41,371,SNA,OAK
1211724,5,239,HOU,DAL
1211725,0,457,DTW,BNA
1211725,25,337,OAK,LAX
1211725,34,321,BHM,MSY
1211725,43,687,HOU,STL
1211725,6,189,AUS,DAL
1211727,9,325,PHX,ONT
1211728,12,405,MDW,MCI
1211728,3,187,HOU,CRP
1211729,10,277,ABQ,AMA
1211730,0,239,HOU,DAL
1211730,0,256,PHX,LAS
1211730,0,397,SMF,LAS
1211730,21,236,LAX,LAS
1211730,30,108,ISP,PVD
1211730,4,423,OMA,MDW
1211732,13,671,SEA,OAK
1211732,32,543,PDX,OAK
1211735,0,271,SDF,MDW
1211735,0,759,HOU,ABQ
1211735,0,872,AUS,PHX
1211735,0,880,STL,MCO
1211735,11,2277,PVD,PHX
1211735,18,1262,PHX,STL
1211735,33,2106,BWI,LAS
1211737,5,842,MDW,PVD
1211739,26,328,PHX,ABQ
1211740,0,308,LAX,SJC
1211740,0,587,JAN,MCO
1211740,14,480,SAN,SMF
1211740,15,345,LAS,RNO
1211740,18,307,CLE,MDW
1211740,23,934,ABQ,STL
1211740,3,296,LIT,DAL
1211741,21,484,JAX,BNA
1211742,32,328,BWI,PVD
1211743,32,283,BWI,BDL
1211744,80,570,BHM,HOU
1211745,0,303,HOU,MSY
1211745,0,491,MCI,BNA
1211745,2,718,MCO,SDF
1211745,40,370,PHX,LAX
1211745,5,370,LAX,PHX
1211747,8,295,LBB,ELP
1211748,12,318,FLL,JAX
1211748,27,345,RNO,LAS
1211750,12,325,PHX,ONT
1211750,29,251,MDW,STL
1211750,3,276,HOU,HRL
1211750,35,390,LAX,RNO
1211750,5,319,DAL,MAF
1211750,7,342,SNA,SJC
1211752,17,239,DAL,HOU
1211752,48,333,SJC,ONT
1211753,30,181,DAL,OKC
1211753,4,251,STL,MDW
1211754,0,248,SAT,DAL
1211755,0,237,DAL,TUL
1211755,0,765,MDW,ISP
1211755,42,328,BWI,PVD
1211756,5,347,ELP,PHX
1211756,58,632,RDU,MDW
1211758,63,359,JAN,HOU
1211758,7,367,TUS,SAN
1211759,13,358,SMF,BUR
1211800,0,367,SAN,TUS
1211800,10,325,ONT,PHX
1211800,17,197,TPA,FLL
1211800,26,361,OAK,ONT
1211800,3,328,ABQ,PHX
1211800,33,337,OAK,LAX
1211800,44,787,BWI,MCO
1211800,6,308,SJC,LAX
1211800,7,271,MDW,SDF
1211800,7,417,SJC,SAN
1211802,16,296,SJC,BUR
1211803,0,405,MDW,MCI
1211803,10,1099,OMA,LAS
1211805,0,239,DAL,HOU
1211805,0,304,SAN,PHX
1211805,10,189,DAL,AUS
1211805,13,444,RNO,PDX
1211805,2,321,ABQ,TUS
1211805,3,236,LAX,LAS
1211805,3,688,IND,JAX
1211805,4,178,MCO,FLL
1211805,40,967,BWI,MCI
1211805,75,515,BWI,IND
1211805,76,197,LAS,ONT
1211805,87,325,ONT,PHX
1211806,15,361,ONT,OAK
1211810,0,256,LAS,PHX
1211810,0,294,AUS,MAF
1211810,13,446,OAK,SAN
1211810,146,328,PVD,BWI
1211810,15,370,LAX,PHX
1211810,60,251,STL,MDW
1211810,64,588,BWI,BNA
1211811,134,174,TPA,PBI
1211812,21,223,ABQ,ELP
1211812,31,395,MDW,BNA
1211815,10,325,OAK,BUR
1211815,10,605,SMF,SEA
1211815,25,377,BWI,MHT
1211815,3,181,DAL,OKC
1211815,40,446,SAN,OAK
1211816,48,373,LAX,SMF
1211817,6,162,MDW,IND
1211819,4,314,CLE,BWI
1211819,45,368,SLC,LAS
1211820,0,369,PHX,BUR
1211820,0,405,MCI,MDW
1211820,0,777,BDL,MDW
1211820,14,440,STL,DTW
1211820,15,347,PHX,ELP
1211820,18,370,PHX,LAX
1211820,22,1848,PHX,MCO
1211821,26,303,MSY,HOU
1211822,4,192,SAT,HOU
1211825,0,417,SAN,SJC
1211825,12,192,HOU,SAT
1211825,4,562,ELP,DAL
1211825,4,666,HOU,MCI
1211828,3,187,CRP,HOU
1211830,10,507,PHX,SLC
1211830,19,843,SAT,PHX
1211830,32,337,OAK,LAX
1211830,33,1076,LAS,TUL
1211830,35,288,BWI,ALB
1211830,79,682,BWI,BHM
1211830,9,229,MDW,DTW
1211831,40,255,RDU,BWI
1211832,27,177,BHM,BNA
1211832,9,369,BUR,PHX
1211833,33,410,CMH,STL
1211834,7,447,SAN,SFO
1211835,0,972,SAT,TPA
1211835,10,612,TPA,BNA
1211835,14,601,RNO,PHX
1211835,2,239,DAL,HOU
1211835,40,321,MSY,BHM
1211835,40,677,LAX,ABQ
1211835,68,174,PBI,TPA
1211836,65,471,BNA,MSY
1211837,36,484,BNA,JAX
1211840,15,328,ABQ,PHX
1211840,5,569,PDX,SJC
1211842,17,460,BHM,TPA
1211842,6,1448,BNA,PHX
1211842,7,417,SJC,SAN
1211845,0,217,DAL,IAH
1211845,0,229,STL,IND
1211845,0,324,DAL,AMA
1211845,2,480,SMF,SAN
1211845,50,1034,TPA,ISP
1211845,66,407,OAK,LAS
1211845,7,1069,LAS,SAT
1211845,78,283,BDL,BWI
1211846,15,670,HOU,BNA
1211847,11,370,LAX,PHX
1211847,19,229,DTW,MDW
1211847,8,181,OKC,DAL
1211848,2,258,SAN,LAS
1211849,36,108,PVD,ISP
1211850,140,1093,FLL,ISP
1211850,28,1591,LAS,IND
1211850,9,451,TUS,LAX
1211853,60,1497,ABQ,TPA
1211855,9,687,HOU,STL
1211856,43,997,MDW,TPA
1211857,10,187,HOU,CRP
1211857,45,197,LAS,ONT
1211858,24,220,BWI,ISP
1211859,19,237,STL,MCI
1211900,0,307,MDW,CLE
1211900,13,889,ABQ,OAK
1211900,14,335,BOI,RNO
1211900,2,192,HOU,SAT
1211900,20,1072,MCI,MCO
1211900,5,405,MCI,MDW
1211900,6,239,HOU,DAL
1211901,77,443,RDU,BNA
1211902,37,437,MSY,DAL
1211903,2,889,OAK,ABQ
1211903,22,838,MHT,MDW
1211905,10,304,SAN,PHX
1211905,10,480,SAN,SMF
1211905,23,1073,PVD,MCO
1211905,3,233,HRL,SAT
1211905,3,296,SJC,BUR
1211905,33,371,SNA,OAK
1211905,5,189,AUS,DAL
1211906,23,256,PHX,LAS
1211906,52,325,PHX,ONT
1211907,10,304,PHX,SAN
1211908,100,842,PVD,MDW
1211909,4,223,MCI,TUL
1211910,14,347,ELP,PHX
1211910,30,377,MHT,BWI
1211910,30,451,LAX,TUS
1211910,39,842,TPA,BWI
1211910,5,308,SJC,LAX
1211910,57,371,OAK,SNA
1211910,87,281,BUF,BWI
1211912,20,687,STL,HOU
1211915,13,345,RNO,LAS
1211916,25,236,LAX,LAS
1211918,21,314,BWI,CLE
1211918,23,256,LAS,PHX
1211919,69,333,ONT,SJC
1211919,9,342,SJC,SNA
1211920,25,335,RNO,BOI
1211920,26,632,MDW,RDU
1211920,27,255,BWI,RDU
1211920,36,663,JAX,BWI
1211920,47,283,BDL,BWI
1211921,29,422,SLC,RNO
1211921,45,220,ISP,BWI
1211922,53,395,MDW,BNA
1211924,12,1999,BWI,PHX
1211925,0,358,BUR,SMF
1211925,10,1140,LAS,MCI
1211925,13,1156,STL,SLC
1211925,2,162,IND,MDW
1211925,25,197,FLL,TPA
1211926,9,296,BUR,SJC
1211926,9,373,SMF,LAX
1211927,12,390,RNO,LAX
1211929,40,142,PBI,MCO
1211929,48,197,ONT,LAS
1211930,0,237,MCI,STL
1211930,29,370,LAX,PHX
1211930,40,281,BWI,BUF
1211930,5,337,OAK,LAX
1211930,53,174,TPA,PBI
1211930,54,670,BNA,HOU
1211930,7,389,SMF,ONT
1211931,4,293,LBB,DAL
1211932,44,1751,BNA,SAN
1211932,69,611,MDW,BWI
1211933,10,276,HOU,HRL
1211933,32,611,BWI,MDW
1211933,8,361,OAK,ONT
1211935,0,687,HOU,STL
1211935,15,178,FLL,MCO
1211935,2,258,LAS,SAN
1211935,27,223,LAS,BUR
1211935,7,236,LAX,LAS
1211935,7,318,JAX,FLL
1211935,9,223,BUR,LAS
1211937,3,180,OAK,RNO
1211937,8,496,SAT,ELP
1211938,5,682,BHM,BWI
1211939,13,377,BWI,MHT
1211939,25,323,BHM,SDF
1211939,43,361,ONT,OAK
1211939,50,443,BNA,RDU
1211940,2,308,LAX,SJC
1211940,60,328,PVD,BWI
1211941,31,325,OAK,BUR
1211942,10,395,BNA,MDW
1211942,24,405,MCI,MDW
1211943,23,251,STL,MDW
1211943,25,803,ISP,BNA
1211943,39,337,OAK,LAX
1211943,9,417,SAN,SJC
1211944,30,491,BNA,MCI
1211945,0,271,MDW,SDF
1211945,10,528,ELP,AUS
1211945,18,325,ONT,PHX
1211945,2,358,SMF,BUR
1211945,5,587,RDU,TPA
1211945,6,239,HOU,DAL
1211945,7,419,HOU,OKC
1211945,70,448,BNA,CLE
1211946,59,358,SMF,BUR
1211948,13,612,BNA,TPA
1211948,18,313,OKC,MCI
1211948,46,370,PHX,LAX
1211949,22,543,PDX,OAK
1211950,10,177,BNA,BHM
1211950,19,937,HOU,MDW
1211950,2,223,LAS,BUR
1211950,20,793,BNA,FLL
1211950,4,361,OAK,ONT
1211951,7,446,OAK,SAN
1211952,136,328,PVD,BWI
1211953,28,371,OAK,SNA
1211955,0,303,HOU,MSY
1211955,57,1020,HOU,PHX
1211955,78,1235,HOU,LAS
1211955,9,373,LAX,SMF
1211955,9,515,IND,BWI
1211956,32,616,BNA,MCO
1211957,9,333,SJC,ONT
1211958,10,258,SAN,LAS
1212000,0,487,ABQ,LAS
1212000,1,437,MSY,DAL
1212000,16,647,PHX,SMF
1212000,42,328,BWI,PVD
1212004,2,495,BWI,SDF
1212005,2,229,MDW,DTW
1212005,3,423,MDW,OMA
1212006,26,444,RNO,PDX
1212008,3,337,OAK,LAX
1212009,41,389,ONT,SMF
1212010,17,236,LAX,LAS
1212010,22,288,ALB,BWI
1212010,4,714,LAX,ELP
1212010,40,328,PVD,BWI
1212010,55,677,ABQ,LAX
1212012,3,1363,MCI,LAX
1212013,0,714,ELP,LAX
1212013,14,220,ISP,BWI
1212014,75,321,BHM,MSY
1212015,0,187,CRP,HOU
1212015,0,308,SJC,LAX
1212015,0,405,MDW,MCI
1212015,18,377,MHT,BWI
1212015,4,248,SAT,DAL
1212015,7,180,JAX,TPA
1212015,79,883,BWI,PBI
1212015,8,546,SLC,GEG
1212017,58,303,MSY,HOU
1212018,47,758,LAS,AMA
1212020,12,880,STL,MCO
1212020,14,487,LAS,ABQ
1212020,2,453,HOU,TUL
1212020,5,621,PHX,SJC
1212020,9,718,SDF,MCO
1212022,5,447,SFO,SAN
1212023,3,344,PDX,BOI
1212024,12,496,ELP,SAT
1212025,15,239,HOU,DAL
1212025,18,224,SEA,GEG
1212026,10,181,DAL,OKC
1212026,81,347,PHX,ELP
1212028,17,1489,MCI,OAK
1212029,38,174,PBI,TPA
1212030,0,1262,STL,PHX
1212030,0,373,SMF,LAX
1212030,10,365,LAS,TUS
1212030,15,328,BWI,PVD
1212030,2,361,OAK,ONT
1212030,3,938,BNA,MHT
1212030,5,256,PHX,LAS
1212030,6,279,PDX,GEG
1212030,63,370,PHX,LAX
1212031,14,838,IND,TPA
1212031,28,370,LAX,PHX
1212032,3,325,BUR,OAK
1212033,2,417,SAN,SJC
1212035,1,180,TPA,JAX
1212035,31,1166,FLL,MDW
1212035,5,377,BWI,MHT
1212035,84,283,BWI,BDL
1212036,10,443,RDU,BNA
1212037,39,1140,LAS,MCI
1212040,0,189,DAL,AUS
1212040,0,276,HRL,HOU
1212040,0,405,MCI,MDW
1212040,22,345,LAS,RNO
1212040,23,368,LAS,SLC
1212041,56,697,SJC,SEA
1212042,10,880,MCO,STL
1212042,7,358,BUR,SMF
1212043,36,239,DAL,HOU
1212043,7,333,SJC,ONT
1212044,0,616,MCO,BNA
1212044,11,223,LAS,BUR
1212045,11,337,OAK,LAX
1212045,14,397,SMF,LAS
1212045,21,395,MDW,BNA
1212045,27,446,OAK,SAN
1212045,45,1814,IND,LAX
1212045,5,303,HOU,MSY
1212046,14,284,MDW,CMH
1212046,2,550,MCO,MSY
1212047,27,822,BNA,SAT
1212049,11,304,PHX,SAN
1212050,0,321,BHM,MSY
1212050,0,345,RNO,LAS
1212050,0,670,HOU,BNA
1212050,1,197,LAS,ONT
1212050,1,256,LAS,PHX
1212050,14,307,CLE,MDW
1212050,14,866,LAS,SEA
1212050,21,162,MDW,IND
1212050,3,351,TUL,STL
1212050,7,842,TPA,BWI
1212050,8,410,STL,CMH
1212050,87,1246,BWI,HOU
1212055,0,229,DTW,MDW
1212055,0,358,SMF,BUR
1212055,1,248,SAT,DAL
1212055,8,328,PVD,BWI
1212058,15,417,SJC,SAN
1212058,5,224,GEG,SEA
1212059,40,588,BWI,BNA
1212100,0,588,OAK,SLC
1212100,0,677,LAX,ABQ
1212100,16,296,BUR,SJC
1212100,60,342,SNA,SJC
1212100,84,405,MDW,MCI
1212103,14,307,MDW,CLE
1212104,51,787,BWI,MCO
1212105,14,443,BNA,RDU
1212105,15,281,BUF,BWI
1212105,2,487,MSY,TPA
1212105,46,325,OAK,BUR
1212105,50,178,MCO,FLL
1212105,7,399,SEA,BOI
1212106,14,491,MCI,BNA
1212106,8,605,SMF,SEA
1212107,41,283,BWI,BDL
1212109,16,342,SNA,SJC
1212109,26,612,BNA,TPA
1212110,13,386,LAS,SJC
1212113,0,389,ONT,SMF
1212114,1,251,STL,MDW
1212114,24,328,PHX,ABQ
1212115,0,296,DAL,LIT
1212115,0,325,PHX,ONT
1212115,0,373,SMF,LAX
1212115,10,251,MDW,STL
1212115,10,361,ONT,OAK
1212116,6,337,LAX,OAK
1212117,10,223,LAS,BUR
1212120,10,178,MCO,FLL
1212120,34,236,LAX,LAS
1212120,4,313,OKC,MCI
1212120,4,325,ONT,PHX
1212120,5,237,DAL,TUL
1212120,5,258,LAS,SAN
1212120,5,462,OKC,STL
1212121,56,223,BUR,LAS
1212122,52,220,BWI,ISP
1212125,14,446,SAN,OAK
1212125,37,318,JAX,FLL
1212125,64,308,LAX,SJC
1212126,22,197,TPA,FLL
1212127,65,407,LAS,OAK
1212129,20,677,ABQ,LAX
1212130,0,370,PHX,LAX
1212130,10,308,SJC,LAX
1212130,5,487,TPA,MSY
1212130,55,337,LAX,OAK
1212132,19,308,LAX,SJC
1212133,14,287,BOI,GEG
1212134,13,197,ONT,LAS
1212135,0,189,DAL,AUS
1212135,0,447,SAN,SFO
1212135,17,255,BWI,RDU
1212135,25,371,SNA,OAK
1212135,3,389,SMF,ONT
1212137,20,192,HOU,SAT
1212138,0,337,LAX,OAK
1212139,67,303,MSY,HOU
1212140,12,611,BWI,MDW
1212140,13,239,DAL,HOU
1212140,40,389,SMF,ONT
1212140,44,328,BWI,PVD
1212140,5,1140,MCI,LAS
1212140,66,562,ELP,DAL
1212140,7,1020,PHX,HOU
1212140,7,440,STL,DTW
1212142,29,256,PHX,LAS
1212143,26,148,HOU,AUS
1212143,43,303,HOU,MSY
1212145,0,229,STL,IND
1212145,0,303,MSY,HOU
1212145,130,108,ISP,PVD
1212145,62,677,HOU,ELP
1212145,9,369,PHX,BUR
1212145,9,480,SMF,SAN
1212146,28,187,HOU,CRP
1212147,40,601,PHX,RNO
1212147,80,663,BWI,JAX
1212150,0,687,HOU,STL
1212150,20,288,BWI,ALB
1212150,48,174,TPA,PBI
1212150,70,283,BDL,BWI
1212152,140,588,BWI,BNA
1212154,3,651,PHX,SFO
1212157,27,337,OAK,LAX
1212159,21,256,PHX,LAS
1212200,13,314,BWI,CLE
1212200,23,271,SDF,MDW
1212200,27,495,BWI,SDF
1212200,28,407,OAK,LAS
1212200,4,337,LAX,OAK
1212205,0,361,ONT,OAK
1212206,18,304,PHX,SAN
1212207,55,515,BWI,IND
1212210,0,283,BWI,BDL
1212215,0,197,TPA,FLL
1212216,10,308,SJC,LAX
1212216,5,670,BNA,HOU
1212220,20,370,LAX,PHX
1212222,52,666,MCI,HOU
1212223,5,251,STL,MDW
1212224,25,325,BUR,OAK
1212224,85,842,BWI,TPA
1212225,48,386,SJC,LAS
1212227,15,407,LAS,OAK
1212228,50,487,LAS,ABQ
1212230,25,256,LAS,PHX
1212230,8,368,LAS,SLC
1212232,43,220,BWI,ISP
1212237,3,480,SAN,SMF
1212237,82,229,MDW,DTW
1212240,0,389,SMF,ONT
1212242,12,370,PHX,LAX
1212242,23,528,AUS,ELP
1212245,0,236,LAS,LAX
1212245,120,108,PVD,ISP
1212245,149,197,TPA,FLL
1212249,64,417,SJC,SAN
1212251,50,303,HOU,MSY
1212251,58,224,SEA,GEG
1212255,107,756,BNA,AUS
1212258,44,1235,HOU,LAS
1212315,3,325,PHX,ONT
1212322,51,303,HOU,MSY
1212326,23,256,LAS,PHX
1212347,137,197,FLL,TPA
1220530,0,325,ONT,PHX
1220600,0,256,LAS,PHX
1220600,2,395,MDW,BNA
1220600,5,236,LAS,LAX
1220600,8,405,MCI,MDW
1220605,0,287,GEG,BOI
1220610,9,453,TUL,HOU
1220615,3,491,BNA,MCI
1220620,5,283,BDL,BWI
1220624,2,239,DAL,HOU
1220625,0,368,SLC,LAS
1220625,0,373,SMF,LAX
1220625,0,480,SMF,SAN
1220625,12,377,MHT,BWI
1220625,2,220,ISP,BWI
1220625,2,399,SEA,BOI
1220625,4,328,ABQ,PHX
1220625,4,417,SJC,SAN
1220627,1,325,OAK,BUR
1220630,0,217,IAH,DAL
1220630,0,224,GEG,SEA
1220630,0,236,LAX,LAS
1220630,0,239,HOU,DAL
1220630,0,251,STL,MDW
1220630,0,293,LBB,DAL
1220630,0,337,OAK,LAX
1220630,0,370,PHX,LAX
1220630,0,397,SMF,LAS
1220630,0,570,BHM,HOU
1220630,0,588,BWI,BNA
1220630,1,361,OAK,ONT
1220630,10,177,BHM,BNA
1220630,14,237,MCI,STL
1220630,2,562,DAL,ELP
1220630,3,181,DAL,OKC
1220630,4,239,DAL,HOU
1220630,5,288,ALB,BWI
1220630,5,324,AMA,DAL
1220630,5,487,ABQ,LAS
1220630,6,495,SDF,BWI
1220630,6,543,OAK,PDX
1220630,8,351,TUL,STL
1220630,9,872,AUS,PHX
1220635,2,453,HOU,TUL
1220635,2,671,SEA,OAK
1220636,0,304,SAN,PHX
1220640,10,446,SAN,OAK
1220640,5,670,HOU,BNA
1220640,6,188,SJC,RNO
1220640,6,405,MCI,MDW
1220640,8,507,SLC,PHX
1220645,1,390,LAX,RNO
1220645,10,192,SAT,HOU
1220645,10,296,SJC,BUR
1220645,18,314,BWI,CLE
1220645,2,550,MSY,MCO
1220645,3,647,SMF,PHX
1220645,4,682,BWI,BHM
1220650,0,229,MDW,DTW
1220650,0,296,LIT,STL
1220650,4,328,PVD,BWI
1220650,5,333,SJC,ONT
1220651,31,189,AUS,DAL
1220655,0,1591,IND,LAS
1220655,0,187,CRP,HOU
1220655,10,967,MCI,BWI
1220655,6,342,SJC,SNA
1220700,0,248,SAT,DAL
1220700,0,313,OKC,MCI
1220700,0,337,OAK,LAX
1220700,0,347,PHX,ELP
1220700,10,457,DTW,BNA
1220700,14,588,BNA,BWI
1220700,2,359,HOU,JAN
1220700,2,407,OAK,LAS
1220700,3,437,MSY,DAL
1220700,4,1959,OAK,BNA
1220700,4,423,OMA,MDW
1220700,4,765,ISP,MDW
1220700,6,370,LAX,PHX
1220700,7,237,DAL,TUL
1220702,5,328,BWI,PVD
1220703,5,358,BUR,SMF
1220705,0,142,PBI,MCO
1220705,0,296,LIT,DAL
1220705,0,546,GEG,SLC
1220705,1,223,BUR,LAS
1220705,3,588,OAK,SLC
1220705,32,671,OAK,SEA
1220705,4,325,BUR,OAK
1220710,0,279,GEG,PDX
1220710,0,318,FLL,JAX
1220710,0,677,LAX,ABQ
1220710,13,803,BNA,ISP
1220710,5,271,SDF,MDW
1220711,45,291,BOI,SLC
1220714,17,307,MDW,CLE
1220715,0,448,CLE,BNA
1220715,1,318,JAX,FLL
1220715,12,756,AUS,BNA
1220715,13,395,MDW,BNA
1220715,20,386,SJC,LAS
1220715,4,405,MCI,MDW
1220715,5,236,LAS,LAX
1220715,5,543,PDX,OAK
1220716,0,866,SEA,LAS
1220720,1,447,SFO,SAN
1220720,10,762,PDX,LAS
1220720,2,108,ISP,PVD
1220720,5,479,SMF,PDX
1220722,13,377,BWI,MHT
1220725,0,304,SAN,PHX
1220725,0,308,LAX,SJC
1220725,0,491,MCI,BNA
1220725,0,758,AMA,LAS
1220725,27,842,BWI,TPA
1220725,4,967,BWI,MCI
1220730,1,251,MDW,STL
1220730,18,443,BNA,RDU
1220730,20,1864,BWI,SLC
1220730,3,237,MCI,STL
1220730,7,192,SAT,HOU
1220733,0,239,HOU,DAL
1220735,0,1011,BUF,MCO
1220735,20,224,SEA,GEG
1220735,5,852,BDL,BNA
1220735,9,177,BNA,BHM
1220737,0,611,BWI,MDW
1220740,2,904,RDU,MCI
1220740,22,1073,PVD,MCO
1220740,3,437,MSY,DAL
1220740,8,248,SAT,DAL
1220741,10,192,HOU,SAT
1220741,5,220,BWI,ISP
1220745,0,189,DAL,AUS
1220745,0,283,BDL,BWI
1220745,4,189,AUS,DAL
1220749,5,395,BNA,MDW
1220750,0,108,PVD,ISP
1220750,11,254,STL,SDF
1220750,4,1020,HOU,PHX
1220750,4,223,BUR,LAS
1220751,11,229,STL,IND
1220755,0,325,ONT,PHX
1220755,0,457,BNA,DTW
1220755,33,787,BWI,MCO
1220755,40,405,MDW,MCI
1220758,7,276,HOU,HRL
1220800,0,1140,MCI,LAS
1220800,0,303,MSY,HOU
1220800,0,342,SJC,SNA
1220800,0,422,RNO,SLC
1220800,0,822,SAT,BNA
1220800,10,296,DAL,LIT
1220800,15,293,DAL,LBB
1220800,3,689,SEA,SLC
1220800,5,239,HOU,DAL
1220800,5,358,BUR,SMF
1220800,6,612,BNA,TPA
1220804,10,289,LBB,ABQ
1220804,7,407,OAK,LAS
1220805,0,1073,ALB,MCO
1220805,0,358,SMF,BUR
1220810,0,714,LAX,ELP
1220810,28,229,MDW,DTW
1220810,8,328,ABQ,PHX
1220812,68,325,OAK,BUR
1220815,0,1588,BNA,LAS
1220815,0,162,IND,MDW
1220815,0,217,IAH,DAL
1220815,0,324,DAL,AMA
1220815,0,677,LAX,ABQ
1220815,0,937,HOU,MDW
1220815,12,284,MDW,CMH
1220815,13,1020,HOU,PHX
1220815,2,248,SAT,DAL
1220815,2,258,SAN,LAS
